tumor_tissue_ratio_50,tumor_tissue_ratio_90,longest_axis_largest_tumor,high_prob_pixel_count,avg_prediction,largest_tumor_area,largest_tumor_eccentricity,largest_tumor_extent,largest_tumor_perimeter,largest_tumor_solidity,tumor_convexity,area_mean,area_max,area_variance,area_skewness,area_kurtosis,perimeter_mean,perimeter_max,perimeter_variance,perimeter_skewness,perimeter_kurtosis,eccentricity_mean,eccentricity_max,eccentricity_variance,eccentricity_skewness,eccentricity_kurtosis,extent_mean,extent_max,extent_variance,extent_skewness,extent_kurtosis,solidity_mean,solidity_max,solidity_variance,solidity_skewness,solidity_kurtosis,slide_id,label
0.027792200894579892,0.005956221074067842,2645.3792028853672,8210816,0.04492341038843895,1441792.0,0.9010658723997332,0.3492063492063492,12259.899494936612,0.5367899351887152,0.5367899351887152,46418.903914590745,1441792.0,23941334340.09397,4.885136266491465,29.750443922790616,464.70262847039146,12259.899494936612,1978371.4608426348,4.340832779079692,23.543762381433954,0.10419311436610947,0.9877250751029775,0.07978970075202158,2.373581565165164,3.719421632011583,0.1202840551217053,1.0,0.08538863520845684,2.2516655998306563,3.542679439156931,0.13283366931240148,1.0,0.0972136033808544,2.0358370209232173,2.4109327486142993,normal_001,0
0.01526301510492891,0.002863395246538803,1336.3796187923158,6285312,0.027235826329904855,589824.0,0.5924026675763953,0.45,6130.242640687119,0.5626373626373626,0.5626373626373626,25121.287925696593,589824.0,6937990459.369112,4.254804143000547,19.414763875549397,310.4936713440332,6636.0,918431.5844285741,3.8912386208253986,16.305520738112424,0.071810309923438,0.9851206456045656,0.05718970915969137,3.0652629363008805,7.505723380117585,0.11356332006486804,1.0,0.08671332157869938,2.4100799721068102,4.178835996558252,0.12175652198575979,1.0,0.09420803470570692,2.2406044173261184,3.2713374185124646,normal_002,0
0.015347200627037436,0.002714578279461958,1546.498368670698,2904576,0.03021318484151419,458752.0,0.9428741670802908,0.4666666666666667,4087.414213562373,0.6667906976744186,0.6667906976744186,18160.401433691757,458752.0,3620873387.42308,4.30464619543955,21.076938465660408,221.5539654092692,4087.414213562373,450527.8667501913,3.459206934168642,12.531265629661567,0.07204457670845105,0.9428741670802908,0.05647397689314759,3.0545911575239826,7.4832374318697426,0.09858929012739204,1.0,0.07639193504241484,2.636454156240162,5.35812471636901,0.10649204104669144,1.0,0.08464535818413667,2.4551320787447266,4.252460303326017,normal_006,0
0.008680291023259994,0.001766127299576292,1155.4659570191666,4186112,0.022035127782885088,393216.0,0.8944830653267418,0.75,3067.414213562373,0.8571428571428571,0.8571428571428571,16684.521739130436,393216.0,2561763215.727788,3.9036093096155637,17.53281501449384,224.63652891491066,4592.0,425120.38980625046,3.6115250005279407,14.852711493308348,0.05892352704432706,0.9462937542970896,0.04800032532452082,3.476293993317381,10.180860582044202,0.121256038647343,1.0,0.09757924630679829,2.303659673131203,3.5085591499023216,0.12642289839076504,1.0,0.10256962465185947,2.2054921491547628,3.0042754001630225,normal_007,0
0.009883744022770527,0.002491760517219829,1727.4253355663923,3553280,0.01829195117848691,786432.0,0.8886080514677741,0.48,5621.656854249492,0.6860971524288108,0.6860971524288108,19911.80487804878,786432.0,7229723761.913147,5.384008119974094,32.922533461806815,206.54755481630016,5621.656854249492,634846.0498410903,4.453799759682302,20.607101307787435,0.04148995077407438,0.9289954329975951,0.032136188076450495,4.1670305162684596,15.666347761625342,0.06517538523925386,1.0,0.049649281114975234,3.38417811063332,10.206426821941475,0.07167901120921398,1.0,0.05712109543783265,3.152459343071881,8.313816568632483,normal_008,0
0.037096920187307904,0.008090889543395633,2971.4446060890273,19347456,0.059129728886773175,2285568.0,0.9149560920954941,0.6038961038961039,11061.556349186105,0.7339276080869319,0.7339276080869319,139939.0814814815,2285568.0,90584595734.7415,3.647147884632009,17.28354746818448,1358.1764055890333,16351.798989873223,5996705.447935626,2.5945840828581037,8.094557550956024,0.2512314137050299,0.9701429355338536,0.14872845578238192,0.9311500434784302,-1.0483099009570034,0.2806880213034672,1.0,0.14510951919195814,0.9255247972375611,-0.7063936044089814,0.31584678248189824,1.0,0.16387356410136802,0.6597827012066314,-1.2938916723178349,normal_009,0
0.032685208092956865,0.007721460029465083,3630.568438135595,14157824,0.04870927232280772,1900544.0,0.91232675438777,0.3717948717948718,17882.14213562373,0.4834592341755666,0.4834592341755666,75567.52095808383,1900544.0,57612062350.3334,4.643348500916162,24.866984368208932,767.9218761605135,17882.14213562373,4811013.185364165,4.07190161016524,19.406674857644422,0.1297903573267941,0.9823729880530213,0.0938070059681951,1.99532484560819,2.116540940094299,0.14152056526117213,1.0,0.09041392904187429,1.9463417086190151,2.3811113601006273,0.15813138772491597,1.0,0.10483034316104076,1.7116352731679674,1.266302849205771,normal_010,0
0.042734083053949636,0.01087286324103338,4317.732776419531,52684288,0.06613827527839994,3211264.0,0.9320205966618135,0.5,19628.7695526217,0.6252772723874087,0.6252772723874087,144106.3661971831,3211264.0,116729908771.73714,4.69453990228134,30.53303522404974,1381.69104192132,25563.01219330882,7568047.892845438,3.6624660540641862,19.612938952325823,0.25770897086802813,0.9877194232570324,0.15707317906556867,0.9259413679898282,-1.0741799022748544,0.2596353979007749,1.0,0.13603389504112276,1.0306122114956167,-0.4681937801220406,0.2939404294012853,1.0,0.15565913557805075,0.7593316172896217,-1.1394419178655022,normal_011,0
0.009597514496721415,0.0015361179394830851,1377.2149607785848,4392960,0.022344282348959795,827392.0,0.7077596992705353,0.5941176470588235,5783.8994949366115,0.8004210135281553,0.8004210135281553,28438.408488063662,827392.0,5714845954.390167,5.3138622595252265,41.22661191938131,357.84069264057547,5783.8994949366115,643881.7878782474,3.2139599914019406,13.69024521751087,0.09846773699850465,0.959641854813254,0.0758466971631356,2.45921306305189,4.103997198831944,0.204211144181252,1.0,0.15033284623369797,1.4572247598072257,0.23890839248725104,0.21251508731078272,1.0,0.15696014708580328,1.3734237354409662,-0.035827124752910944,normal_015,0
0.009586756587040186,0.001300670011334674,2223.6032511641474,1171456,0.016382005063608564,745472.0,0.9446562736785621,0.3401869158878505,7505.071067811866,0.5363601828082011,0.5363601828082011,14238.47619047619,745472.0,4163636124.1541963,7.38902514396081,68.9868883837161,164.24892032564034,7505.071067811866,455815.11040221003,6.694056842996732,58.719094535051156,0.04183878070501706,0.9682462982477776,0.03320186442156744,4.235752639513531,16.3426029257212,0.08361038311713284,1.0,0.07293100067680627,3.0026229403312703,7.168062766327166,0.0860038730320696,1.0,0.07530082873501216,2.927653380675372,6.686940288787278,normal_016,0
0.015301882471841475,0.002825618954539222,2527.955696054725,5156864,0.03572553892466589,1114112.0,0.8974091919686216,0.3541666666666667,11748.485281374238,0.4928931423070389,0.4928931423070389,33057.74919614148,1114112.0,11125961501.043203,5.734427780945669,43.312069085703115,398.6777156032852,11748.485281374238,1344010.2810050761,5.156328688740577,36.39917084649399,0.08588719910417054,0.9716410335888953,0.06590680199480348,2.7142724330718098,5.519655749993753,0.15902363088858265,1.0,0.11878522597737823,1.8494471883940944,1.6374858360401143,0.1681389126722356,1.0,0.12626605051653667,1.723038141480415,1.122882501795698,normal_018,0
0.001071563870560825,0.00018840683438432087,295.6010825419961,131072,0.0049855432848518325,65536.0,0.0,1.0,1020.0,1.0,1.0,1248.304761904762,65536.0,80250636.09759635,7.037003444345338,47.519417475728176,19.428571428571427,1020.0,19439.67346938776,7.037003444345337,47.51941747572812,0.0,0.0,0.0,,,0.01904761904761905,1.0,0.018684807256235822,7.037003444345338,47.519417475728176,0.01904761904761905,1.0,0.018684807256235822,7.037003444345338,47.519417475728176,normal_019,0
0.005146477026844697,0.0010086020908369833,1190.743841827074,1064960,0.012108341327948276,393216.0,0.6140982182617172,0.375,4595.414213562373,0.5220050977060323,0.5220050977060323,11372.936170212766,393216.0,2221197828.774649,5.148508512254887,29.040858209032073,149.37373798776488,4595.414213562373,357004.9904097746,4.933967534150076,26.521789124430107,0.035207387417636474,0.9837389957834726,0.028595111274709668,4.7030694724642474,20.59086863025253,0.06731678486997636,1.0,0.057013794577737545,3.454192121584492,10.299704237936187,0.07163867650767154,1.0,0.06091053840375772,3.267853702466351,8.973086878348626,normal_020,0
0.04033764575103714,0.011682229623709238,6579.834856194161,37506944,0.05924766555184705,11001856.0,0.8833341341595186,0.45161832702816307,48977.823376490865,0.6018246871914801,0.6018246871914801,152743.96244131456,11001856.0,560713905973.1819,9.481697754006586,113.3423548680873,1164.0434025010711,48977.823376490865,16892008.315029215,6.859567917213529,58.55114973973234,0.15486183139738555,0.9822720970138102,0.10837414328521058,1.7064007441801976,1.011129911560639,0.22676381555217387,1.0,0.14506041628316158,1.2812412599916396,-0.079622214440489,0.24417655722217005,1.0,0.15683799966172582,1.1178126376925586,-0.5593578525527221,normal_022,0
0.019160631082810277,0.003981924851702848,3905.363835510886,23320576,0.03273490811062765,2752512.0,0.8482331780305808,0.3111111111111111,21976.38477631085,0.41588983870343865,0.41588983870343865,63860.36363636364,2752512.0,42469095847.14049,7.4287461341152135,75.2896137184273,692.0869055530642,21976.38477631085,3237784.470811018,5.517116787472082,44.96771554923934,0.13523695490711882,0.9980525784828885,0.09904969234408399,1.9343534448878792,1.8213919780869574,0.22180280147310627,1.0,0.14506756869733517,1.3212088978086132,0.002936226892867655,0.23903083905266725,1.0,0.15666631743331777,1.1544923861711243,-0.4912710755127154,normal_024,0
0.054973106493104176,0.010422273979846937,3666.6568817225793,39842944,0.08227077721280797,3436544.0,0.683535004974616,0.2796666666666667,25415.698484809836,0.44790991084927795,0.44790991084927795,136533.04504504506,3436544.0,94844041234.36734,5.168710378675875,38.53485985150096,1416.6620617361414,25415.698484809836,7253747.518989484,3.8618704208702512,21.753920390350334,0.29198180467294316,0.9822720970138102,0.16509043381792046,0.702960742698837,-1.4524159246237849,0.2937477866181079,1.0,0.1451877848801847,0.8347697055700471,-0.8609974107413181,0.3305308092348723,1.0,0.16441479301512266,0.5769530183842181,-1.393483194787393,normal_025,0
0.00908850448304995,0.0012434932794915233,2055.5911456777512,4452352,0.022023571192077145,983040.0,0.8106761502516764,0.30612244897959184,10213.071067811865,0.4764563558533408,0.4764563558533408,32102.616033755276,983040.0,7387089314.540333,5.272515712089778,39.926880682859526,412.2449013947694,10213.071067811865,918311.8690959133,4.3023934374748,28.627287864486046,0.08918215764525682,0.9980525784828885,0.06972638085182245,2.6545380227768214,5.139946377674821,0.2251022950915828,1.0,0.16007242308306277,1.3030506477082289,-0.18491651195062309,0.23395547566491048,1.0,0.1666505989976735,1.2227565996197882,-0.42172297147667814,normal_026,0
0.03361281475213725,0.00673556443847927,2327.6005773148318,14774272,0.05536410484792763,1310720.0,0.8027302127488486,0.35714285714285715,11243.313708498985,0.48208653076597147,0.48208653076597147,69162.32533333333,1310720.0,27584833213.66482,3.398192394217013,14.020443132282775,747.0026857137998,11243.313708498985,2666711.3907592325,2.9010252254846662,9.738551442323994,0.17180049976479767,0.992157582711982,0.11689348202928292,1.5425295789874012,0.4776508442218148,0.1928725216759931,1.0,0.12117410401862319,1.500922038126816,0.6523341071448487,0.21370220252104338,1.0,0.13645875540249683,1.2808686588878397,-0.11343065326816237,normal_028,0
0.014972928336442436,0.0031799079840908687,1492.3614102549122,6535168,0.026821528665296253,845824.0,0.5920824505602504,0.43703703703703706,7104.485281374238,0.5945520390489687,0.5945520390489687,26072.615384615383,845824.0,7903109039.211048,5.309557607237526,34.408468453329405,297.86713786201045,7104.485281374238,769203.532991487,3.9644855736264257,18.614528221918924,0.06633565557924855,0.9860141330381608,0.051766649900584945,3.1898484591580836,8.347467774705988,0.12704410736462018,1.0,0.09829313027797519,2.2093816611073387,3.1437895662788566,0.13464472596949503,1.0,0.10553998815218597,2.0772867661320684,2.483569180708419,normal_029,0
0.039171162424240444,0.006775177480142909,3131.709324696728,28405760,0.06358935027844075,2228224.0,0.8957279714726495,0.40476190476190477,14818.142135623732,0.5529684571646389,0.5529684571646389,118290.88069414317,2228224.0,56459828873.74934,4.1090153697490805,23.271036942108417,1305.8238635182524,14818.142135623732,4568190.578763806,2.8286776463328143,9.881717835363206,0.27311182561842545,0.986013506146793,0.1640458148848338,0.8442569469301647,-1.2360122275862027,0.38280225720428845,1.0,0.17949415452722192,0.47222724568484525,-1.461580426212342,0.41836785473656757,1.0,0.19070449846628879,0.23868511646020746,-1.7117862002076707,normal_031,0
0.032798595828695404,0.006521393718322588,2399.1183819199223,18090688,0.05631969954699967,1638400.0,0.6719988023534661,0.44642857142857145,15332.970562748476,0.5155261992025454,0.5155261992025454,80827.40331491713,1638400.0,40159595255.59977,4.404457180742442,23.685549743727506,849.1794964238214,15332.970562748476,3272110.679943541,3.7153262193424217,18.788314712450802,0.20260649275651973,0.9921643112910682,0.1338429857835615,1.2798948043079434,-0.30855393991060787,0.24685610902014257,1.0,0.14940316684996904,1.1338409633749527,-0.42215390793593244,0.26936514103851944,1.0,0.1642870986215115,0.9503573921326904,-0.9117276885672205,normal_032,0
0.042097247163579876,0.009800940599742127,3890.2131084804537,51190208,0.06982292810289979,1966080.0,0.9246985360853246,0.2564102564102564,15848.38477631085,0.4138488481745925,0.4138488481745925,119020.90322580645,1966080.0,59570949250.79708,4.010998676752848,21.593715778656986,1328.1750861138598,17939.313708498983,5755967.006785429,3.3011447420176565,14.426712875762476,0.24913212762238915,0.9822720970138102,0.15174507125090833,0.9576219926193534,-1.02167492513101,0.3369845732223528,1.0,0.1682041045194207,0.6676205675408595,-1.2202295306539808,0.36997934382396436,1.0,0.18157769165705626,0.4439107409286222,-1.5609369259041848,normal_034,0
0.011404379728045347,0.0015810073235236963,2508.6835103686303,5638016,0.027653687254673147,851968.0,0.9659815386160578,0.40625,7159.313708498985,0.5911190053285968,0.5911190053285968,33603.6532769556,851968.0,9548845146.569002,4.612822084082021,26.292088218421863,404.66782716912036,8221.656854249492,1094186.3289257567,3.7619947145176758,17.560885731195988,0.09414747220849384,0.9980525784828885,0.07167932452949033,2.5377966212564003,4.556018474918071,0.16262157481724027,1.0,0.11710891874620706,1.7980422010958246,1.5012180959595955,0.1750624566049656,1.0,0.1276849362496422,1.6394116052961438,0.8568236673096266,normal_037,0
0.02452249727041921,0.00435884307685771,2798.9461550061837,4832320,0.04350480756614289,1048576.0,0.928129147427383,0.25396825396825395,10217.071067811865,0.41573204770362854,0.41573204770362854,32453.47859922179,1048576.0,12416708147.665886,5.138986438829815,33.16740706464071,371.08698575509464,10217.071067811865,1441521.552028271,4.655066440482032,26.621763471676164,0.08959072017678046,0.9682462982477776,0.0674251190315614,2.6160943335994964,5.002007199395477,0.10204892648989897,1.0,0.07529857148115078,2.569948427510427,5.106767863907942,0.1113964268494463,1.0,0.08405352205610962,2.362616680906364,3.9051873776587938,normal_038,0
0.07165681379991265,0.015431101267316784,3672.832792853382,46808192,0.104076628695201,2490368.0,0.869476613529458,0.36538461538461536,21974.041630560343,0.48108402156174274,0.48108402156174274,173905.36434108528,2490368.0,119112036283.3272,3.0329213798786356,11.588139185816189,1762.713493367153,21974.041630560343,10452687.83612693,2.6363988142973396,8.834829762651896,0.27936884265474116,0.9779258886716086,0.162295313215049,0.7907003812803153,-1.3051962321217896,0.20514605606894043,1.0,0.09368422809107306,1.2999575317372893,0.6119332261107537,0.2484826959179704,1.0,0.11968109829862629,0.8902148496477381,-0.7598935941663258,normal_039,0
